node_id,sequence_number,timestamp_seconds,delivery_time_seconds,packet_latency_seconds,predicted_state_code,risk_probability,sensor_valid,fault_flags,sequence_issues
2,0,0.0,1.01184954551917,1.01184954551917,4,0.0,True,0,
2,1,60.0,60.80614676388804,0.8061467638880373,4,0.0,True,0,
2,2,120.0,121.34514115117973,1.3451411511797318,4,0.0,True,0,
2,3,180.0,181.1024430841697,1.1024430841696926,4,0.0,True,0,
2,4,480.0,480.7476911633288,0.7476911633287955,2,1.0,True,0,
2,5,540.0,541.007194482797,1.00719448279699,2,1.0,True,0,
2,6,600.0,605.7635897181342,5.763589718134199,2,1.0,True,0,
2,7,780.0,780.9753626251688,0.9753626251688274,1,0.0,True,0,
2,8,840.0,841.0951336583475,1.0951336583475495,1,0.0,True,0,
2,9,900.0,900.5631752993477,0.5631752993476766,1,0.0,True,0,
2,10,960.0,961.0857583627578,1.0857583627578151,2,1.0,True,0,
2,11,1020.0,1021.0875947416478,1.087594741647763,2,1.0,True,0,
2,12,1080.0,1080.726213054606,0.726213054605978,1,0.0,True,0,
2,13,1140.0,1140.7258746348668,0.725874634866841,1,0.0,True,0,
2,14,1320.0,1321.193253142851,1.1932531428510629,1,0.0,True,0,
2,15,1380.0,1380.9459727772326,0.945972777232555,1,0.0,True,0,
2,16,1440.0,1440.7509765919908,0.7509765919908205,1,0.0,True,0,
2,17,1500.0,1500.8887255244126,0.8887255244126209,1,0.0,True,0,
2,18,1560.0,1560.9641053822554,0.9641053822554113,2,1.0,True,0,
2,19,1620.0,1620.7287369820524,0.7287369820523963,2,1.0,True,0,
2,20,1800.0,1800.9252969375386,0.9252969375386328,2,1.0,True,0,
2,21,1860.0,1861.2520628081234,1.2520628081233554,2,1.0,True,0,
2,22,2040.0,2041.1030609955576,1.1030609955575983,1,0.0,True,0,
2,23,2100.0,2100.531925778815,0.5319257788150935,1,0.0,True,0,
2,24,2160.0,2161.0150560381385,1.015056038138482,2,1.0,True,0,
2,25,2220.0,2221.365757121012,1.3657571210119386,2,1.0,True,0,
2,26,2280.0,2280.860607810809,0.8606078108091424,1,0.0,True,0,
2,27,2340.0,2340.994321219365,0.9943212193647923,1,0.0,True,0,
2,28,2400.0,2401.2927946460586,1.29279464605861,2,1.0,True,0,
2,29,2460.0,2461.066790838153,1.0667908381528832,2,1.0,True,0,
2,30,2760.0,2760.886590184333,0.8865901843328174,0,0.0,True,0,
2,31,2820.0,2821.379606142256,1.3796061422558523,2,1.0,True,0,
2,32,2880.0,2880.6973424285115,0.697342428511547,2,1.0,True,0,
2,33,3060.0,3061.1459418294626,1.145941829462572,2,1.0,True,0,
2,34,3120.0,3120.96933879278,0.9693387927800359,2,1.0,True,0,
2,35,3420.0,3420.7461084991596,0.7461084991596181,2,1.0,True,0,
2,36,3480.0,3480.5795615820866,0.579561582086626,2,1.0,True,0,
2,37,3780.0,3780.598494800561,0.5984948005611841,2,1.0,True,0,
2,38,3840.0,3840.644500961528,0.6445009615281379,2,1.0,True,0,
2,39,4140.0,4140.5268084248155,0.5268084248154992,0,0.0,True,0,
2,40,4440.0,4450.563740590813,10.563740590812813,0,0.0,True,0,
2,41,4740.0,4740.770337813011,0.7703378130108831,2,1.0,True,0,
2,42,4800.0,4801.166223182085,1.16622318208465,2,1.0,True,0,
2,43,4920.0,4920.6608846891095,0.66088468910948,2,0.0,True,0,
2,44,4980.0,4981.064637380006,1.0646373800063884,2,1.0,True,0,
2,45,5040.0,5041.479963583127,1.479963583126846,2,1.0,True,0,
2,46,5100.0,5101.471895244355,1.4718952443554372,2,1.0,True,0,
2,47,5160.0,5161.405932994269,1.4059329942692784,2,1.0,True,0,
2,48,5220.0,5220.8047054821345,0.8047054821345228,2,1.0,True,0,
2,49,5280.0,5281.443297864058,1.4432978640579677,2,1.0,True,0,
2,50,5340.0,5341.225627116741,1.2256271167407249,2,1.0,True,0,
2,51,5400.0,5400.833640311396,0.833640311396266,2,1.0,True,0,
2,52,5460.0,5460.574455036097,0.5744550360968788,2,1.0,True,0,
2,53,5520.0,5521.04687992032,1.0468799203199524,2,1.0,True,0,
2,54,5580.0,5582.523866897008,2.5238668970077924,2,1.0,True,0,
2,55,5640.0,5640.916695262404,0.916695262403664,2,1.0,True,0,
2,56,5700.0,5701.201228693538,1.2012286935378143,2,1.0,True,0,
2,57,5760.0,5760.93305608847,0.933056088470039,2,1.0,True,0,
