timestamp,timestamp_seconds,run_id,node_id,operating_mode,measured_temperature,sensor_valid,predicted_state,risk_probability,applied_state,sampling_interval,transmission_interval,transmission_requested,transmission_reason,model_latency,fallback_status,battery_estimate
2026-01-01T00:00:00+00:00,0.0,sudden_spike-20268964-352ac1cd26e3,3,ml,4.1244,True,MODEL_FAULT,0.0,MODEL_FAULT,30.0,60.0,True,interval due,0.0,invalid feature fallback,99.987
2026-01-01T00:01:00+00:00,60.0,sudden_spike-20268964-352ac1cd26e3,3,ml,3.911,True,MODEL_FAULT,0.0,MODEL_FAULT,30.0,60.0,True,interval due,0.0,invalid feature fallback,99.97399999999999
2026-01-01T00:02:00+00:00,120.0,sudden_spike-20268964-352ac1cd26e3,3,ml,4.0336,True,MODEL_FAULT,0.0,MODEL_FAULT,30.0,60.0,True,interval due,0.0,invalid feature fallback,99.96099999999998
2026-01-01T00:03:00+00:00,180.0,sudden_spike-20268964-352ac1cd26e3,3,ml,4.1576,True,MODEL_FAULT,0.0,MODEL_FAULT,30.0,60.0,True,interval due,0.0,invalid feature fallback,99.94799999999998
2026-01-01T00:04:00+00:00,240.0,sudden_spike-20268964-352ac1cd26e3,3,ml,3.8959,True,STABLE,0.013106546904964387,STABLE,60.0,300.0,False,not due,0.9285409996664384,ok,99.94499999999998
2026-01-01T00:05:00+00:00,300.0,sudden_spike-20268964-352ac1cd26e3,3,ml,4.0343,True,STABLE,0.026068715202436678,STABLE,60.0,300.0,False,not due,0.9422920011274982,ok,99.94199999999998
2026-01-01T00:06:00+00:00,360.0,sudden_spike-20268964-352ac1cd26e3,3,ml,3.9669,True,STABLE,0.013166760687788768,STABLE,60.0,300.0,False,not due,0.9694999989733333,ok,99.93899999999998
2026-01-01T00:07:00+00:00,420.0,sudden_spike-20268964-352ac1cd26e3,3,ml,4.0541,True,STABLE,0.018391812932884208,STABLE,60.0,300.0,False,not due,0.8953339984145714,ok,99.93599999999998
2026-01-01T00:08:00+00:00,480.0,sudden_spike-20268964-352ac1cd26e3,3,ml,4.0176,True,STABLE,0.020851533942912562,STABLE,60.0,300.0,True,interval due,0.9028749991557561,ok,99.92299999999997
2026-01-01T00:09:00+00:00,540.0,sudden_spike-20268964-352ac1cd26e3,3,ml,4.1104,True,STABLE,0.020824621422951935,STABLE,60.0,300.0,False,not due,0.8723329992790241,ok,99.91999999999997
