timestamp,run_id,scenario,random_seed,thermal_state,thermal_state_code,will_cross_upper_5m,will_cross_lower_5m,will_excursion_5m,label_available_5m,will_cross_upper_10m,will_cross_lower_10m,will_excursion_10m,label_available_10m,will_cross_upper_15m,will_cross_lower_15m,will_excursion_15m,label_available_15m,current_temperature,previous_temperature,temperature_difference,temperature_slope,temperature_acceleration,distance_from_upper_limit,distance_from_lower_limit,distance_from_nearest_limit,sensor_currently_valid,time_since_previous_valid_sample,rolling_mean_5,rolling_standard_deviation_5,rolling_minimum_5,rolling_maximum_5,rolling_range_5,sample_count_5,valid_sample_count_5,valid_ratio_5,maximum_gap_seconds_5,temperature_slope_ls_5,rolling_mean_10,rolling_standard_deviation_10,rolling_minimum_10,rolling_maximum_10,rolling_range_10,sample_count_10,valid_sample_count_10,valid_ratio_10,maximum_gap_seconds_10,temperature_slope_ls_10,rolling_mean_20,rolling_standard_deviation_20,rolling_minimum_20,rolling_maximum_20,rolling_range_20,sample_count_20,valid_sample_count_20,valid_ratio_20,maximum_gap_seconds_20,temperature_slope_ls_20,feature_valid,feature_invalid_reason
2026-01-01T00:04:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,20.0333,20.5162,-0.4829000000000008,-0.0080483333333333,-3.583333333333881e-06,-12.0333,18.0333,12.0333,True,60.0,21.0049,0.7045146471153035,20.0333,22.0644,2.0310999999999986,5,5,1.0,60.0,-0.0082839999999999,21.0049,0.7045146471153035,20.0333,22.0644,2.0310999999999986,5,5,1.0,60.0,-0.0082839999999999,21.0049,0.7045146471153035,20.0333,22.0644,2.0310999999999986,5,5,1.0,60.0,-0.0082839999999999,True,
2026-01-01T00:05:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,19.8434,20.0333,-0.1899000000000015,-0.003165,8.138888888888868e-05,-11.8434,17.8434,11.8434,True,60.0,20.560700000000004,0.586801199726111,19.8434,21.4244,1.5809999999999995,5,5,1.0,60.0,-0.0068581666666666,20.811316666666663,0.7752354103037934,19.8434,22.0644,2.221,6,6,1.0,60.0,-0.0074991904761904,20.811316666666663,0.7752354103037934,19.8434,22.0644,2.221,6,6,1.0,60.0,-0.0074991904761904,True,
2026-01-01T00:06:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,19.1468,19.8434,-0.6966000000000001,-0.01161,-0.0001407499999999,-11.1468,17.1468,11.1468,True,60.0,20.10518,0.6224662895290035,19.1468,20.9862,1.8394000000000013,5,5,1.0,60.0,-0.0072526666666666,20.57352857142857,0.9243339790887072,19.1468,22.0644,2.9176,7,7,1.0,60.0,-0.0076593452380952,20.57352857142857,0.9243339790887072,19.1468,22.0644,2.9176,7,7,1.0,60.0,-0.0076593452380952,True,
2026-01-01T00:07:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,18.6644,19.1468,-0.4823999999999984,-0.0080399999999999,5.95000000000005e-05,-10.6644,16.6644,10.6644,True,60.0,19.64082,0.6570876848640571,18.6644,20.5162,1.8518000000000008,5,5,1.0,60.0,-0.0076501666666666,20.3348875,1.0706264841641808,18.6644,22.0644,3.3999999999999986,8,8,1.0,60.0,-0.0077577976190476,20.3348875,1.0706264841641808,18.6644,22.0644,3.3999999999999986,8,8,1.0,60.0,-0.0077577976190476,True,
2026-01-01T00:08:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,18.2812,18.6644,-0.3832000000000022,-0.0063866666666667,2.755555555555448e-05,-10.281199999999998,16.2812,10.281199999999998,True,60.0,19.19382,0.669634606035268,18.2812,20.0333,1.7521000000000022,5,5,1.0,60.0,-0.0078053333333333,20.1067,1.1980973379117064,18.2812,22.0644,3.783200000000001,9,9,1.0,60.0,-0.0077123333333333,20.1067,1.1980973379117064,18.2812,22.0644,3.783200000000001,9,9,1.0,60.0,-0.0077123333333333,True,
2026-01-01T00:09:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,17.7429,18.2812,-0.5382999999999996,-0.0089716666666666,-4.308333333333259e-05,-9.7429,15.7429,9.7429,True,60.0,18.73574,0.7201816815221085,17.7429,19.8434,2.1005000000000003,5,5,1.0,60.0,-0.0084443333333333,19.87032,1.3396914001366165,17.7429,22.0644,4.3215,10,10,1.0,60.0,-0.0077578787878787,19.87032,1.3396914001366165,17.7429,22.0644,4.3215,10,10,1.0,60.0,-0.0077578787878787,True,
2026-01-01T00:10:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,17.5475,17.7429,-0.1953999999999993,-0.0032566666666666,9.525000000000004e-05,-9.5475,15.5475,9.5475,True,60.0,18.276559999999996,0.5872104447300095,17.5475,19.1468,1.5992999999999995,5,5,1.0,60.0,-0.0068668333333333,19.41863,1.2840949194276925,17.5475,21.4244,3.876899999999999,10,10,1.0,60.0,-0.0074316666666666,19.659154545454545,1.4413605910348868,17.5475,22.0644,4.5169,11,11,1.0,60.0,-0.0075781212121212,True,
2026-01-01T00:11:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,17.1952,17.5475,-0.3522999999999996,-0.0058716666666666,-4.358333333333341e-05,-9.1952,15.1952,9.1952,True,60.0,17.886239999999997,0.5242811863876282,17.1952,18.6644,1.4692000000000007,5,5,1.0,60.0,-0.0061201666666666,18.99571,1.2498364704632423,17.1952,20.9862,3.791,10,10,1.0,60.0,-0.0072243333333333,19.453825,1.5388814450356496,17.1952,22.0644,4.869199999999999,12,12,1.0,60.0,-0.007408782051282,True,
2026-01-01T00:12:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,16.8301,17.1952,-0.3650999999999982,-0.0060849999999999,-3.5555555555551553e-06,-8.830100000000002,14.830100000000002,8.830100000000002,True,60.0,17.519379999999998,0.4922034595571442,16.8301,18.2812,1.4510999999999967,5,5,1.0,60.0,-0.0057498333333333,18.5801,1.2091902885815853,16.8301,20.5162,3.6861,10,10,1.0,60.0,-0.0069814141414141,19.252,1.6354785890939152,16.8301,22.0644,5.2342999999999975,13,13,1.0,60.0,-0.007262793040293,True,
2026-01-01T00:13:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,16.3832,16.8301,-0.4469000000000029,-0.0074483333333333,-2.2722222222223543e-05,-8.383199999999999,14.3832,8.383199999999999,True,60.0,17.13978,0.4901786833390718,16.3832,17.7429,1.3597,5,5,1.0,60.0,-0.0057279999999999,18.1668,1.1828410307391344,16.3832,20.0333,3.650100000000002,10,10,1.0,60.0,-0.0068273737373737,19.04708571428571,1.7405751950995765,16.3832,22.0644,5.6812000000000005,14,14,1.0,60.0,-0.0071763296703296,True,
