node_id,sequence_number,timestamp_seconds,delivery_time_seconds,packet_latency_seconds,predicted_state_code,risk_probability,sensor_valid,fault_flags,sequence_issues
3,0,0.0,1.01184954551917,1.01184954551917,4,0.0,True,0,
3,1,60.0,60.80614676388804,0.8061467638880373,4,0.0,True,0,
3,2,120.0,121.34514115117973,1.3451411511797318,4,0.0,True,0,
3,3,180.0,181.1024430841697,1.1024430841696926,4,0.0,True,0,
3,4,480.0,480.7476911633288,0.7476911633287955,0,0.02,True,0,
3,5,780.0,781.007194482797,1.00719448279699,0,0.03,True,0,
3,6,1080.0,1085.7635897181342,5.763589718134199,0,0.01,True,0,
3,7,1680.0,1680.9753626251688,0.9753626251688274,2,0.28,True,0,
3,8,1800.0,1801.0951336583475,1.0951336583475495,1,0.04,True,0,
3,9,1920.0,1920.5631752993477,0.5631752993476766,1,0.03,True,0,
3,10,2040.0,2041.0857583627578,1.0857583627578151,1,0.05,True,0,
3,11,2160.0,2161.0875947416475,1.0875947416475356,1,0.06,True,0,
3,12,2280.0,2280.726213054606,0.726213054605978,1,0.06,True,0,
3,13,2580.0,2580.725874634867,0.7258746348670684,0,0.18,True,0,
3,14,3180.0,3181.193253142851,1.1932531428510629,2,0.27,True,0,
3,15,3300.0,3300.945972777233,0.9459727772327824,1,0.08,True,0,
3,16,3420.0,3420.750976591991,0.7509765919908205,1,0.06,True,0,
3,17,3540.0,3540.8887255244126,0.8887255244126209,1,0.07,True,0,
3,18,3660.0,3660.9641053822556,0.9641053822556387,1,0.1,True,0,
3,19,3780.0,3780.7287369820524,0.7287369820523963,1,0.14,True,0,
3,20,3900.0,3900.925296937539,0.9252969375388602,1,0.18,True,0,
3,21,4200.0,4201.252062808124,1.25206280812381,0,0.14,True,0,
3,22,4740.0,4741.103060995558,1.1030609955578257,1,0.13,True,0,
3,23,4860.0,4860.531925778815,0.5319257788150935,1,0.06,True,0,
3,24,4980.0,4981.015056038138,1.0150560381380274,1,0.06,True,0,
3,25,5100.0,5101.3657571210115,1.3657571210114838,1,0.07,True,0,
3,26,5220.0,5220.860607810809,0.8606078108086876,1,0.11,True,0,
3,27,5340.0,5340.994321219365,0.9943212193647923,1,0.15,True,0,
3,28,5640.0,5641.292794646059,1.29279464605861,0,0.14,True,0,
3,29,6240.0,6241.066790838153,1.0667908381528832,2,0.13,True,0,
3,30,6360.0,6360.886590184333,0.8865901843328174,1,0.06,True,0,
3,31,6480.0,6481.379606142256,1.379606142256307,1,0.06,True,0,
3,32,6600.0,6600.697342428512,0.697342428511547,1,0.08,True,0,
3,33,6720.0,6721.145941829463,1.145941829462572,1,0.11,True,0,
3,34,6840.0,6840.96933879278,0.9693387927800359,1,0.15,True,0,
3,35,7140.0,7140.746108499159,0.7461084991591633,0,0.19,True,0,
