timestamp,timestamp_seconds,run_id,node_id,operating_mode,measured_temperature,sensor_valid,predicted_state,risk_probability,applied_state,sampling_interval,transmission_interval,transmission_requested,transmission_reason,model_latency,fallback_status,battery_estimate
2026-01-01T00:00:00+00:00,0.0,repeated_door_opening-20285194-ba5af5ea8ac1,3,ml,3.8978,True,MODEL_FAULT,0.0,MODEL_FAULT,30.0,60.0,True,interval due,0.0,invalid feature fallback,99.987
2026-01-01T00:01:00+00:00,60.0,repeated_door_opening-20285194-ba5af5ea8ac1,3,ml,4.085,True,MODEL_FAULT,0.0,MODEL_FAULT,30.0,60.0,True,interval due,0.0,invalid feature fallback,99.97399999999999
2026-01-01T00:02:00+00:00,120.0,repeated_door_opening-20285194-ba5af5ea8ac1,3,ml,4.0275,True,MODEL_FAULT,0.0,MODEL_FAULT,30.0,60.0,True,interval due,0.0,invalid feature fallback,99.96099999999998
2026-01-01T00:03:00+00:00,180.0,repeated_door_opening-20285194-ba5af5ea8ac1,3,ml,3.8976,True,MODEL_FAULT,0.0,MODEL_FAULT,30.0,60.0,True,interval due,0.0,invalid feature fallback,99.94799999999998
2026-01-01T00:04:00+00:00,240.0,repeated_door_opening-20285194-ba5af5ea8ac1,3,ml,3.9475,True,STABLE,0.013798972279724877,STABLE,60.0,300.0,False,not due,0.9666659989306936,ok,99.94499999999998
2026-01-01T00:05:00+00:00,300.0,repeated_door_opening-20285194-ba5af5ea8ac1,3,ml,3.881,True,STABLE,0.007037466988533362,STABLE,60.0,300.0,False,not due,0.9616660008759936,ok,99.94199999999998
2026-01-01T00:06:00+00:00,360.0,repeated_door_opening-20285194-ba5af5ea8ac1,3,ml,3.9966,True,STABLE,0.012464013672478255,STABLE,60.0,300.0,False,not due,0.9556250006426126,ok,99.93899999999998
2026-01-01T00:07:00+00:00,420.0,repeated_door_opening-20285194-ba5af5ea8ac1,3,ml,4.0685,True,STABLE,0.028796559427991836,STABLE,60.0,300.0,False,not due,0.907583000298473,ok,99.93599999999998
2026-01-01T00:08:00+00:00,480.0,repeated_door_opening-20285194-ba5af5ea8ac1,3,ml,3.991,True,STABLE,0.022369302365448568,STABLE,60.0,300.0,True,interval due,0.8502090004185447,ok,99.92299999999997
2026-01-01T00:09:00+00:00,540.0,repeated_door_opening-20285194-ba5af5ea8ac1,3,ml,3.9845,True,STABLE,0.020775034028054976,STABLE,60.0,300.0,False,not due,0.7905000002210727,ok,99.91999999999997
2026-01-01T00:10:00+00:00,600.0,repeated_door_opening-20285194-ba5af5ea8ac1,3,ml,3.9366,True,STABLE,0.008993135845485155,STABLE,60.0,300.0,False,not due,0.8019580000109272,ok,99.91699999999997
2026-01-01T00:11:00+00:00,660.0,repeated_door_opening-20285194-ba5af5ea8ac1,3,ml,3.9852,True,STABLE,0.009813667825560708,STABLE,60.0,300.0,False,not due,0.8879999986675102,ok,99.91399999999997
2026-01-01T00:12:00+00:00,720.0,repeated_door_opening-20285194-ba5af5ea8ac1,3,ml,4.0552,True,STABLE,0.016587192877387247,STABLE,60.0,300.0,False,not due,0.9269580004911404,ok,99.91099999999997
2026-01-01T00:13:00+00:00,780.0,repeated_door_opening-20285194-ba5af5ea8ac1,3,ml,4.097,True,STABLE,0.026366308276278828,STABLE,60.0,300.0,True,interval due,1.2857920009992085,ok,99.89799999999997
2026-01-01T00:14:00+00:00,840.0,repeated_door_opening-20285194-ba5af5ea8ac1,3,ml,3.9646,True,STABLE,0.018257128301477233,STABLE,60.0,300.0,False,not due,1.202084000397008,ok,99.89499999999997
2026-01-01T00:15:00+00:00,900.0,repeated_door_opening-20285194-ba5af5ea8ac1,3,ml,4.0413,True,STABLE,0.015256909497505492,STABLE,60.0,300.0,False,not due,1.4799590007896768,ok,99.89199999999997
2026-01-01T00:16:00+00:00,960.0,repeated_door_opening-20285194-ba5af5ea8ac1,3,ml,4.1346,True,STABLE,0.020828577036032112,STABLE,60.0,300.0,False,not due,0.8495410002069548,ok,99.88899999999997
2026-01-01T00:17:00+00:00,1020.0,repeated_door_opening-20285194-ba5af5ea8ac1,3,ml,3.8689,True,STABLE,0.012622650336341927,STABLE,60.0,300.0,False,not due,0.927333001527586,ok,99.88599999999997
2026-01-01T00:18:00+00:00,1080.0,repeated_door_opening-20285194-ba5af5ea8ac1,3,ml,3.8565,True,STABLE,0.012201029161520726,STABLE,60.0,300.0,True,interval due,0.7898750009189826,ok,99.87299999999996
