timestamp,run_id,scenario,true_temperature,measured_temperature,noise,lower_limit,upper_limit,event_started,event_time,sensor_valid,random_seed
2026-01-01T00:00:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,4.1562,0.1562,2.0,8.0,False,,True,20279013
2026-01-01T00:01:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,4.0846,0.0846,2.0,8.0,False,,True,20279013
2026-01-01T00:02:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,3.7786,-0.2214,2.0,8.0,False,,True,20279013
2026-01-01T00:03:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,3.976,-0.024,2.0,8.0,False,,True,20279013
2026-01-01T00:04:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,4.09,0.09,2.0,8.0,False,,True,20279013
2026-01-01T00:05:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,4.0174,0.0174,2.0,8.0,False,,True,20279013
2026-01-01T00:06:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,3.9693,-0.0307,2.0,8.0,False,,True,20279013
2026-01-01T00:07:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,3.9725,-0.0275,2.0,8.0,False,,True,20279013
2026-01-01T00:08:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,4.0909,0.0909,2.0,8.0,False,,True,20279013
2026-01-01T00:09:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,3.9094,-0.0906,2.0,8.0,False,,True,20279013
2026-01-01T00:10:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,4.1274,0.1274,2.0,8.0,False,,True,20279013
2026-01-01T00:11:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,4.0246,0.0246,2.0,8.0,False,,True,20279013
2026-01-01T00:12:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,3.9348,-0.0652,2.0,8.0,False,,True,20279013
2026-01-01T00:13:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,3.9814,-0.0186,2.0,8.0,False,,True,20279013
2026-01-01T00:14:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,4.0901,0.0901,2.0,8.0,False,,True,20279013
2026-01-01T00:15:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,4.0046,0.0046,2.0,8.0,False,,True,20279013
2026-01-01T00:16:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,3.9841,-0.0159,2.0,8.0,False,,True,20279013
2026-01-01T00:17:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,4.1853,0.1853,2.0,8.0,False,,True,20279013
2026-01-01T00:18:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,3.9895,-0.0105,2.0,8.0,False,,True,20279013
2026-01-01T00:19:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,3.9359,-0.0641,2.0,8.0,False,,True,20279013
2026-01-01T00:20:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,4.0238,0.0238,2.0,8.0,False,,True,20279013
2026-01-01T00:21:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,3.992,-0.008,2.0,8.0,False,,True,20279013
2026-01-01T00:22:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,4.1042,0.1042,2.0,8.0,False,,True,20279013
2026-01-01T00:23:00+00:00,short_door_opening-20279013-953ed06e012e,short_door_opening,4.0,4.0488,0.0488,2.0,8.0,False,,True,20279013
