timestamp,run_id,scenario,true_temperature,measured_temperature,noise,lower_limit,upper_limit,event_started,event_time,sensor_valid,random_seed
2026-01-01T00:00:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,4.0167,0.0167,2.0,8.0,False,,True,20277014
2026-01-01T00:01:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,4.0067,0.0067,2.0,8.0,False,,True,20277014
2026-01-01T00:02:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,3.9494,-0.0506,2.0,8.0,False,,True,20277014
2026-01-01T00:03:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,4.002,0.002,2.0,8.0,False,,True,20277014
2026-01-01T00:04:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,4.1699,0.1699,2.0,8.0,False,,True,20277014
2026-01-01T00:05:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,4.14,0.14,2.0,8.0,False,,True,20277014
2026-01-01T00:06:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,4.1176,0.1176,2.0,8.0,False,,True,20277014
2026-01-01T00:07:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,3.9901,-0.0099,2.0,8.0,False,,True,20277014
2026-01-01T00:08:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,4.1431,0.1431,2.0,8.0,False,,True,20277014
2026-01-01T00:09:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,3.9651,-0.0349,2.0,8.0,False,,True,20277014
2026-01-01T00:10:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,4.0284,0.0284,2.0,8.0,False,,True,20277014
2026-01-01T00:11:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,3.7768,-0.2232,2.0,8.0,False,,True,20277014
2026-01-01T00:12:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,4.0348,0.0348,2.0,8.0,False,,True,20277014
2026-01-01T00:13:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,3.9901,-0.0099,2.0,8.0,False,,True,20277014
2026-01-01T00:14:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,3.8919,-0.1081,2.0,8.0,False,,True,20277014
2026-01-01T00:15:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,3.9018,-0.0982,2.0,8.0,False,,True,20277014
2026-01-01T00:16:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,3.9445,-0.0555,2.0,8.0,False,,True,20277014
2026-01-01T00:17:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,3.9586,-0.0414,2.0,8.0,False,,True,20277014
2026-01-01T00:18:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,4.0301,0.0301,2.0,8.0,False,,True,20277014
2026-01-01T00:19:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,4.1289,0.1289,2.0,8.0,False,,True,20277014
2026-01-01T00:20:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,4.0105,0.0105,2.0,8.0,False,,True,20277014
2026-01-01T00:21:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,3.9841,-0.0159,2.0,8.0,False,,True,20277014
2026-01-01T00:22:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,4.0183,0.0183,2.0,8.0,False,,True,20277014
2026-01-01T00:23:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,3.944,-0.056,2.0,8.0,False,,True,20277014
2026-01-01T00:24:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,4.0229,0.0229,2.0,8.0,False,,True,20277014
2026-01-01T00:25:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,4.1942,0.1942,2.0,8.0,False,,True,20277014
2026-01-01T00:26:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,3.8705,-0.1295,2.0,8.0,False,,True,20277014
2026-01-01T00:27:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,4.1327,0.1327,2.0,8.0,False,,True,20277014
2026-01-01T00:28:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,3.9914,-0.0086,2.0,8.0,False,,True,20277014
2026-01-01T00:29:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,3.9252,-0.0748,2.0,8.0,False,,True,20277014
2026-01-01T00:30:00+00:00,long_door_opening-20277014-6cd1aec43245,long_door_opening,4.0,4.0597,0.0597,2.0,8.0,True,0.0,True,20277014
