timestamp,run_id,scenario,true_temperature,measured_temperature,noise,lower_limit,upper_limit,event_started,event_time,sensor_valid,random_seed
2026-01-01T00:00:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,4.2047,0.2047,2.0,8.0,False,,True,20279010
2026-01-01T00:01:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,4.1263,0.1263,2.0,8.0,False,,True,20279010
2026-01-01T00:02:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,3.9432,-0.0568,2.0,8.0,False,,True,20279010
2026-01-01T00:03:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,4.0909,0.0909,2.0,8.0,False,,True,20279010
2026-01-01T00:04:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,4.0734,0.0734,2.0,8.0,False,,True,20279010
2026-01-01T00:05:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,4.0569,0.0569,2.0,8.0,False,,True,20279010
2026-01-01T00:06:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,3.9187,-0.0813,2.0,8.0,False,,True,20279010
2026-01-01T00:07:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,3.8866,-0.1134,2.0,8.0,False,,True,20279010
2026-01-01T00:08:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,4.0251,0.0251,2.0,8.0,False,,True,20279010
2026-01-01T00:09:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,3.979,-0.021,2.0,8.0,False,,True,20279010
2026-01-01T00:10:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,4.0451,0.0451,2.0,8.0,False,,True,20279010
2026-01-01T00:11:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,4.0386,0.0386,2.0,8.0,False,,True,20279010
2026-01-01T00:12:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,4.0962,0.0962,2.0,8.0,False,,True,20279010
2026-01-01T00:13:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,3.8538,-0.1462,2.0,8.0,False,,True,20279010
2026-01-01T00:14:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,3.9559,-0.0441,2.0,8.0,False,,True,20279010
2026-01-01T00:15:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,4.0057,0.0057,2.0,8.0,False,,True,20279010
2026-01-01T00:16:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,3.9939,-0.0061,2.0,8.0,False,,True,20279010
2026-01-01T00:17:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,3.9847,-0.0153,2.0,8.0,False,,True,20279010
2026-01-01T00:18:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,3.9852,-0.0148,2.0,8.0,False,,True,20279010
2026-01-01T00:19:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,3.9387,-0.0613,2.0,8.0,False,,True,20279010
2026-01-01T00:20:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,3.8531,-0.1469,2.0,8.0,False,,True,20279010
2026-01-01T00:21:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,3.911,-0.089,2.0,8.0,False,,True,20279010
2026-01-01T00:22:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,4.0379,0.0379,2.0,8.0,False,,True,20279010
2026-01-01T00:23:00+00:00,short_door_opening-20279010-0002d3dc1f16,short_door_opening,4.0,3.9651,-0.0349,2.0,8.0,False,,True,20279010
