timestamp,run_id,scenario,true_temperature,measured_temperature,noise,lower_limit,upper_limit,event_started,event_time,sensor_valid,random_seed
2026-01-01T00:00:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,4.0,3.801,-0.199,2.0,8.0,False,,True,20273371
2026-01-01T00:01:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,4.5901,4.5524,-0.0377,2.0,8.0,False,,True,20273371
2026-01-01T00:02:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,5.1609,5.2111,0.0502,2.0,8.0,False,,True,20273371
2026-01-01T00:03:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,5.7129,5.7612,0.0483,2.0,8.0,False,,True,20273371
2026-01-01T00:04:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,6.2469,6.2964,0.0495,2.0,8.0,False,,True,20273371
2026-01-01T00:05:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,6.7633,6.9207,0.1574,2.0,8.0,False,,True,20273371
2026-01-01T00:06:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,7.2628,7.3203,0.0574,2.0,8.0,False,,True,20273371
2026-01-01T00:07:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,7.746,7.904,0.158,2.0,8.0,False,,True,20273371
2026-01-01T00:08:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,8.2133,8.1618,-0.0515,2.0,8.0,False,,True,20273371
2026-01-01T00:09:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,8.6653,8.7853,0.1201,2.0,8.0,False,,True,20273371
2026-01-01T00:10:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,9.1024,9.0753,-0.0272,2.0,8.0,False,,True,20273371
2026-01-01T00:11:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,9.5253,9.4751,-0.0502,2.0,8.0,False,,True,20273371
2026-01-01T00:12:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,9.9342,9.9577,0.0235,2.0,8.0,False,,True,20273371
2026-01-01T00:13:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,10.3298,10.4337,0.1039,2.0,8.0,False,,True,20273371
2026-01-01T00:14:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,10.7124,10.7553,0.0429,2.0,8.0,False,,True,20273371
2026-01-01T00:15:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,11.0824,11.0933,0.0109,2.0,8.0,False,,True,20273371
2026-01-01T00:16:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,11.4404,11.5297,0.0893,2.0,8.0,False,,True,20273371
2026-01-01T00:17:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,11.7866,11.839,0.0524,2.0,8.0,False,,True,20273371
2026-01-01T00:18:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,12.1214,12.1433,0.0219,2.0,8.0,False,,True,20273371
2026-01-01T00:19:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,12.4452,12.5083,0.063,2.0,8.0,False,,True,20273371
2026-01-01T00:20:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,12.7585,12.9394,0.1809,2.0,8.0,False,,True,20273371
2026-01-01T00:21:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,13.0615,12.9838,-0.0776,2.0,8.0,False,,True,20273371
2026-01-01T00:22:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,13.3545,13.3657,0.0112,2.0,8.0,False,,True,20273371
2026-01-01T00:23:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,13.6379,13.6601,0.0222,2.0,8.0,False,,True,20273371
2026-01-01T00:24:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,13.9121,13.9546,0.0425,2.0,8.0,False,,True,20273371
2026-01-01T00:25:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,14.1772,14.2656,0.0884,2.0,8.0,False,,True,20273371
2026-01-01T00:26:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,14.4337,14.3998,-0.0339,2.0,8.0,False,,True,20273371
2026-01-01T00:27:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,14.6817,14.6998,0.0181,2.0,8.0,False,,True,20273371
2026-01-01T00:28:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,14.9217,14.8594,-0.0623,2.0,8.0,False,,True,20273371
2026-01-01T00:29:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,15.1537,15.1855,0.0318,2.0,8.0,False,,True,20273371
2026-01-01T00:30:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,15.3782,15.2044,-0.1738,2.0,8.0,False,,True,20273371
2026-01-01T00:31:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,15.5953,15.6568,0.0615,2.0,8.0,False,,True,20273371
2026-01-01T00:32:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,15.8052,16.012,0.2068,2.0,8.0,False,,True,20273371
2026-01-01T00:33:00+00:00,cold_to_ambient-20273371-71e3cbc90b9e,cold_to_ambient,16.0083,16.1203,0.112,2.0,8.0,False,,True,20273371
