timestamp,run_id,scenario,true_temperature,measured_temperature,noise,lower_limit,upper_limit,event_started,event_time,sensor_valid,random_seed
2026-01-01T00:00:00+00:00,cold_to_ambient-20273372-7610e9a7bd0a,cold_to_ambient,4.0,3.9176,-0.0824,2.0,8.0,False,,True,20273372
2026-01-01T00:01:00+00:00,cold_to_ambient-20273372-7610e9a7bd0a,cold_to_ambient,4.5901,4.6194,0.0293,2.0,8.0,False,,True,20273372
2026-01-01T00:02:00+00:00,cold_to_ambient-20273372-7610e9a7bd0a,cold_to_ambient,5.1609,5.1431,-0.0178,2.0,8.0,False,,True,20273372
2026-01-01T00:03:00+00:00,cold_to_ambient-20273372-7610e9a7bd0a,cold_to_ambient,5.7129,5.7194,0.0064,2.0,8.0,False,,True,20273372
2026-01-01T00:04:00+00:00,cold_to_ambient-20273372-7610e9a7bd0a,cold_to_ambient,6.2469,6.3533,0.1065,2.0,8.0,False,,True,20273372
2026-01-01T00:05:00+00:00,cold_to_ambient-20273372-7610e9a7bd0a,cold_to_ambient,6.7633,6.8317,0.0684,2.0,8.0,False,,True,20273372
2026-01-01T00:06:00+00:00,cold_to_ambient-20273372-7610e9a7bd0a,cold_to_ambient,7.2628,7.2489,-0.0139,2.0,8.0,False,,True,20273372
2026-01-01T00:07:00+00:00,cold_to_ambient-20273372-7610e9a7bd0a,cold_to_ambient,7.746,7.5629,-0.1831,2.0,8.0,False,,True,20273372
2026-01-01T00:08:00+00:00,cold_to_ambient-20273372-7610e9a7bd0a,cold_to_ambient,8.2133,8.0836,-0.1296,2.0,8.0,False,,True,20273372
2026-01-01T00:09:00+00:00,cold_to_ambient-20273372-7610e9a7bd0a,cold_to_ambient,8.6653,8.6634,-0.0019,2.0,8.0,False,,True,20273372
2026-01-01T00:10:00+00:00,cold_to_ambient-20273372-7610e9a7bd0a,cold_to_ambient,9.1024,9.2128,0.1104,2.0,8.0,False,,True,20273372
2026-01-01T00:11:00+00:00,cold_to_ambient-20273372-7610e9a7bd0a,cold_to_ambient,9.5253,9.5889,0.0636,2.0,8.0,False,,True,20273372
