timestamp,run_id,scenario,true_temperature,measured_temperature,noise,lower_limit,upper_limit,event_started,event_time,sensor_valid,random_seed
2026-01-01T00:00:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,4.0,4.1308,0.1308,2.0,8.0,False,,True,20273367
2026-01-01T00:01:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,4.5901,4.7141,0.1239,2.0,8.0,False,,True,20273367
2026-01-01T00:02:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,5.1609,5.1666,0.0057,2.0,8.0,False,,True,20273367
2026-01-01T00:03:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,5.7129,5.7008,-0.0121,2.0,8.0,False,,True,20273367
2026-01-01T00:04:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,6.2469,6.2448,-0.0021,2.0,8.0,False,,True,20273367
2026-01-01T00:05:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,6.7633,6.8334,0.07,2.0,8.0,False,,True,20273367
2026-01-01T00:06:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,7.2628,7.1733,-0.0896,2.0,8.0,False,,True,20273367
2026-01-01T00:07:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,7.746,7.7772,0.0312,2.0,8.0,False,,True,20273367
2026-01-01T00:08:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,8.2133,8.1684,-0.0449,2.0,8.0,False,,True,20273367
2026-01-01T00:09:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,8.6653,8.568,-0.0972,2.0,8.0,False,,True,20273367
2026-01-01T00:10:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,9.1024,9.0242,-0.0782,2.0,8.0,False,,True,20273367
2026-01-01T00:11:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,9.5253,9.4058,-0.1195,2.0,8.0,False,,True,20273367
2026-01-01T00:12:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,9.9342,9.8868,-0.0474,2.0,8.0,False,,True,20273367
2026-01-01T00:13:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,10.3298,10.3802,0.0504,2.0,8.0,False,,True,20273367
2026-01-01T00:14:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,10.7124,10.5543,-0.1581,2.0,8.0,False,,True,20273367
2026-01-01T00:15:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,11.0824,11.0568,-0.0257,2.0,8.0,False,,True,20273367
2026-01-01T00:16:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,11.4404,11.44,-0.0004,2.0,8.0,False,,True,20273367
2026-01-01T00:17:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,11.7866,11.8383,0.0517,2.0,8.0,False,,True,20273367
2026-01-01T00:18:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,12.1214,12.0406,-0.0808,2.0,8.0,False,,True,20273367
2026-01-01T00:19:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,12.4452,12.2901,-0.1551,2.0,8.0,False,,True,20273367
2026-01-01T00:20:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,12.7585,12.783,0.0245,2.0,8.0,False,,True,20273367
2026-01-01T00:21:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,13.0615,12.9852,-0.0763,2.0,8.0,False,,True,20273367
2026-01-01T00:22:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,13.3545,13.3494,-0.0051,2.0,8.0,False,,True,20273367
2026-01-01T00:23:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,13.6379,13.6537,0.0157,2.0,8.0,False,,True,20273367
2026-01-01T00:24:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,13.9121,13.8283,-0.0838,2.0,8.0,False,,True,20273367
2026-01-01T00:25:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,14.1772,14.1645,-0.0127,2.0,8.0,False,,True,20273367
2026-01-01T00:26:00+00:00,cold_to_ambient-20273367-3d4555ebc0a5,cold_to_ambient,14.4337,14.5762,0.1425,2.0,8.0,False,,True,20273367
