timestamp,run_id,scenario,true_temperature,measured_temperature,noise,lower_limit,upper_limit,event_started,event_time,sensor_valid,random_seed
2026-01-01T00:00:00+00:00,sensor_drift-20269120-7204cb3276ec,sensor_drift,4.0,4.0766,0.0766,2.0,8.0,False,,True,20269120
2026-01-01T00:01:00+00:00,sensor_drift-20269120-7204cb3276ec,sensor_drift,4.0,4.025,0.0191,2.0,8.0,False,,True,20269120
2026-01-01T00:02:00+00:00,sensor_drift-20269120-7204cb3276ec,sensor_drift,4.0,4.0367,0.025,2.0,8.0,False,,True,20269120
2026-01-01T00:03:00+00:00,sensor_drift-20269120-7204cb3276ec,sensor_drift,4.0,4.0696,0.0521,2.0,8.0,False,,True,20269120
2026-01-01T00:04:00+00:00,sensor_drift-20269120-7204cb3276ec,sensor_drift,4.0,4.0569,0.0336,2.0,8.0,False,,True,20269120
2026-01-01T00:05:00+00:00,sensor_drift-20269120-7204cb3276ec,sensor_drift,4.0,4.0649,0.0357,2.0,8.0,False,,True,20269120
2026-01-01T00:06:00+00:00,sensor_drift-20269120-7204cb3276ec,sensor_drift,4.0,3.9185,-0.1165,2.0,8.0,False,,True,20269120
2026-01-01T00:07:00+00:00,sensor_drift-20269120-7204cb3276ec,sensor_drift,4.0,3.9819,-0.059,2.0,8.0,False,,True,20269120
2026-01-01T00:08:00+00:00,sensor_drift-20269120-7204cb3276ec,sensor_drift,4.0,3.9832,-0.0635,2.0,8.0,False,,True,20269120
2026-01-01T00:09:00+00:00,sensor_drift-20269120-7204cb3276ec,sensor_drift,4.0,4.0257,-0.0268,2.0,8.0,False,,True,20269120
2026-01-01T00:10:00+00:00,sensor_drift-20269120-7204cb3276ec,sensor_drift,4.0,4.041,-0.0173,2.0,8.0,False,,True,20269120
2026-01-01T00:11:00+00:00,sensor_drift-20269120-7204cb3276ec,sensor_drift,4.0,4.0817,0.0175,2.0,8.0,False,,True,20269120
2026-01-01T00:12:00+00:00,sensor_drift-20269120-7204cb3276ec,sensor_drift,4.0,4.0563,-0.0137,2.0,8.0,False,,True,20269120
2026-01-01T00:13:00+00:00,sensor_drift-20269120-7204cb3276ec,sensor_drift,4.0,4.0761,0.0003,2.0,8.0,False,,True,20269120
2026-01-01T00:14:00+00:00,sensor_drift-20269120-7204cb3276ec,sensor_drift,4.0,4.1448,0.0632,2.0,8.0,False,,True,20269120
2026-01-01T00:15:00+00:00,sensor_drift-20269120-7204cb3276ec,sensor_drift,4.0,4.0256,-0.0619,2.0,8.0,False,,True,20269120
2026-01-01T00:16:00+00:00,sensor_drift-20269120-7204cb3276ec,sensor_drift,4.0,4.0695,-0.0238,2.0,8.0,False,,True,20269120
2026-01-01T00:17:00+00:00,sensor_drift-20269120-7204cb3276ec,sensor_drift,4.0,4.1032,0.0041,2.0,8.0,False,,True,20269120
