event,timestamp_seconds,retry_count,delivery_latency_seconds
delivered,0.0,0,1.01184954551917
delivered,60.0,0,0.8061467638880409
delivered,120.0,0,1.3451411511797295
delivered,180.0,0,1.1024430841696993
delivered,480.0,0,0.7476911633287947
delivered,900.0,0,1.0071944827969848
dropped,1380.0,0,
delivered,1385.0,1,0.7635897181341783
delivered,1680.0,0,0.9753626251687967
delivered,2040.0,0,1.0951336583475104
delivered,2340.0,0,0.5631752993476213
delivered,2940.0,0,1.0857583627578489
delivered,3060.0,0,1.0875947416477065
delivered,3300.0,0,0.726213054606073
delivered,3600.0,0,0.7258746348669226
delivered,3720.0,0,1.1932531428510156
delivered,3840.0,0,0.9459727772326281
delivered,3960.0,0,0.7509765919907595
delivered,4080.0,0,0.8887255244125871
delivered,4260.0,0,0.9641053822554183
delivered,4380.0,0,0.7287369820523111
delivered,4500.0,0,0.925296937538668
delivered,4800.0,0,1.2520628081233676
delivered,5100.0,0,1.1030609955576514
delivered,5400.0,0,0.5319257788149103
delivered,5700.0,0,1.0150560381384228
delivered,6000.0,0,1.3657571210117587
delivered,6300.0,0,0.8606078108090286
delivered,6720.0,0,0.9943212193649776
delivered,7080.0,0,1.2927946460586455
