timestamp,timestamp_seconds,run_id,node_id,operating_mode,measured_temperature,sensor_valid,predicted_state,risk_probability,applied_state,sampling_interval,transmission_interval,transmission_requested,transmission_reason,model_latency,fallback_status,battery_estimate
2026-01-01T00:00:00+00:00,0.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,3.5428,True,MODEL_FAULT,0.0,MODEL_FAULT,30.0,60.0,True,interval due,0.0,invalid feature fallback,99.987
2026-01-01T00:01:00+00:00,60.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,3.6042,True,MODEL_FAULT,0.0,MODEL_FAULT,30.0,60.0,True,interval due,0.0,invalid feature fallback,99.97399999999999
2026-01-01T00:02:00+00:00,120.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,3.8265,True,MODEL_FAULT,0.0,MODEL_FAULT,30.0,60.0,True,interval due,0.0,invalid feature fallback,99.96099999999998
2026-01-01T00:03:00+00:00,180.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,3.774,True,MODEL_FAULT,0.0,MODEL_FAULT,30.0,60.0,True,interval due,0.0,invalid feature fallback,99.94799999999998
2026-01-01T00:04:00+00:00,240.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,3.7901,True,TRANSITION,0.041363177184855764,TRANSITION,30.0,120.0,False,not due,0.8525000012014061,ok,99.94499999999998
2026-01-01T00:05:00+00:00,300.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,3.9754,True,TRANSITION,0.05907790873710805,TRANSITION,30.0,120.0,True,interval due,0.7457089996023569,ok,99.93199999999997
2026-01-01T00:06:00+00:00,360.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,4.033,True,TRANSITION,0.04559113886259227,TRANSITION,30.0,120.0,False,not due,0.7042500001261942,ok,99.92899999999997
2026-01-01T00:07:00+00:00,420.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,3.9826,True,TRANSITION,0.04648099482116267,TRANSITION,30.0,120.0,True,interval due,0.6841670001449529,ok,99.91599999999997
2026-01-01T00:08:00+00:00,480.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,4.1574,True,TRANSITION,0.07202052546618752,TRANSITION,30.0,120.0,False,not due,0.772625000536209,ok,99.91299999999997
2026-01-01T00:09:00+00:00,540.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,4.0334,True,TRANSITION,0.02415042261422307,TRANSITION,30.0,120.0,True,interval due,0.7655419994989643,ok,99.89999999999996
2026-01-01T00:10:00+00:00,600.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,4.2308,True,TRANSITION,0.045363399599192666,TRANSITION,30.0,120.0,False,not due,0.710833000994171,ok,99.89699999999996
2026-01-01T00:11:00+00:00,660.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,4.3228,True,TRANSITION,0.07561274196220787,TRANSITION,30.0,120.0,True,interval due,0.70479200076079,ok,99.88399999999996
2026-01-01T00:12:00+00:00,720.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,4.4463,True,TRANSITION,0.10366341810443848,TRANSITION,30.0,120.0,False,not due,0.7909169999038568,ok,99.88099999999996
2026-01-01T00:13:00+00:00,780.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,4.5117,True,TRANSITION,0.1512385724349382,TRANSITION,30.0,120.0,True,interval due,0.7370419989456423,ok,99.86799999999995
2026-01-01T00:14:00+00:00,840.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,4.594,True,TRANSITION,0.114486513680457,TRANSITION,30.0,120.0,False,not due,0.7210840012703557,ok,99.86499999999995
2026-01-01T00:15:00+00:00,900.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,4.7465,True,TRANSITION,0.144691943903089,TRANSITION,30.0,120.0,True,interval due,0.7567089996882714,ok,99.85199999999995
2026-01-01T00:16:00+00:00,960.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,4.6412,True,TRANSITION,0.0846352372548522,TRANSITION,30.0,120.0,False,not due,0.7027089995972347,ok,99.84899999999995
2026-01-01T00:17:00+00:00,1020.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,4.7797,True,TRANSITION,0.09133688640822918,TRANSITION,30.0,120.0,True,interval due,0.6984159990679473,ok,99.83599999999994
2026-01-01T00:18:00+00:00,1080.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,4.8835,True,TRANSITION,0.09941609327854363,TRANSITION,30.0,120.0,False,not due,0.7438339998770971,ok,99.83299999999994
2026-01-01T00:19:00+00:00,1140.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,4.9297,True,TRANSITION,0.09983190277516239,TRANSITION,30.0,120.0,True,interval due,0.7193330002337461,ok,99.81999999999994
2026-01-01T00:20:00+00:00,1200.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,4.9653,True,TRANSITION,0.12912160829373537,TRANSITION,30.0,120.0,False,not due,0.6883329988340847,ok,99.81699999999994
2026-01-01T00:21:00+00:00,1260.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,5.1337,True,TRANSITION,0.14220897817847897,TRANSITION,30.0,120.0,True,interval due,0.7197499999165302,ok,99.80399999999993
2026-01-01T00:22:00+00:00,1320.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,5.1455,True,TRANSITION,0.12137041730799812,TRANSITION,30.0,120.0,False,not due,0.6961670005694032,ok,99.80099999999993
2026-01-01T00:23:00+00:00,1380.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,5.2905,True,TRANSITION,0.15330187327494266,TRANSITION,30.0,120.0,True,interval due,0.7100410002749413,ok,99.78799999999993
2026-01-01T00:24:00+00:00,1440.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,5.2791,True,TRANSITION,0.15608574841448458,TRANSITION,30.0,120.0,False,not due,0.6943749995116377,ok,99.78499999999993
2026-01-01T00:25:00+00:00,1500.0,gradual_warming-20273476-9bc71f6f4e8a,3,ml,5.4366,True,TRANSITION,0.14382782294671495,TRANSITION,30.0,120.0,True,interval due,0.7031250006548362,ok,99.77199999999992
