timestamp,timestamp_seconds,run_id,node_id,operating_mode,measured_temperature,sensor_valid,predicted_state,risk_probability,applied_state,sampling_interval,transmission_interval,transmission_requested,transmission_reason,model_latency,fallback_status,battery_estimate
2026-01-01T00:00:00+00:00,0.0,gradual_warming-20273476-438739b17b58,1,fixed,3.5428,True,STABLE,0.0,STABLE,60.0,300.0,True,interval due,0.0,fixed mode,99.988
2026-01-01T00:01:00+00:00,60.0,gradual_warming-20273476-438739b17b58,1,fixed,3.6042,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,fixed mode,99.986
2026-01-01T00:02:00+00:00,120.0,gradual_warming-20273476-438739b17b58,1,fixed,3.8265,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,fixed mode,99.98400000000001
2026-01-01T00:03:00+00:00,180.0,gradual_warming-20273476-438739b17b58,1,fixed,3.774,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,fixed mode,99.98200000000001
2026-01-01T00:04:00+00:00,240.0,gradual_warming-20273476-438739b17b58,1,fixed,3.7901,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,fixed mode,99.98000000000002
2026-01-01T00:05:00+00:00,300.0,gradual_warming-20273476-438739b17b58,1,fixed,3.9754,True,STABLE,0.0,STABLE,60.0,300.0,True,interval due,0.0,fixed mode,99.96800000000002
2026-01-01T00:06:00+00:00,360.0,gradual_warming-20273476-438739b17b58,1,fixed,4.033,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,fixed mode,99.96600000000002
2026-01-01T00:07:00+00:00,420.0,gradual_warming-20273476-438739b17b58,1,fixed,3.9826,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,fixed mode,99.96400000000003
2026-01-01T00:08:00+00:00,480.0,gradual_warming-20273476-438739b17b58,1,fixed,4.1574,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,fixed mode,99.96200000000003
2026-01-01T00:09:00+00:00,540.0,gradual_warming-20273476-438739b17b58,1,fixed,4.0334,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,fixed mode,99.96000000000004
2026-01-01T00:10:00+00:00,600.0,gradual_warming-20273476-438739b17b58,1,fixed,4.2308,True,STABLE,0.0,STABLE,60.0,300.0,True,interval due,0.0,fixed mode,99.94800000000004
2026-01-01T00:11:00+00:00,660.0,gradual_warming-20273476-438739b17b58,1,fixed,4.3228,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,fixed mode,99.94600000000004
2026-01-01T00:12:00+00:00,720.0,gradual_warming-20273476-438739b17b58,1,fixed,4.4463,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,fixed mode,99.94400000000005
2026-01-01T00:13:00+00:00,780.0,gradual_warming-20273476-438739b17b58,1,fixed,4.5117,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,fixed mode,99.94200000000005
2026-01-01T00:14:00+00:00,840.0,gradual_warming-20273476-438739b17b58,1,fixed,4.594,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,fixed mode,99.94000000000005
2026-01-01T00:15:00+00:00,900.0,gradual_warming-20273476-438739b17b58,1,fixed,4.7465,True,STABLE,0.0,STABLE,60.0,300.0,True,interval due,0.0,fixed mode,99.92800000000005
2026-01-01T00:16:00+00:00,960.0,gradual_warming-20273476-438739b17b58,1,fixed,4.6412,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,fixed mode,99.92600000000006
2026-01-01T00:17:00+00:00,1020.0,gradual_warming-20273476-438739b17b58,1,fixed,4.7797,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,fixed mode,99.92400000000006
2026-01-01T00:18:00+00:00,1080.0,gradual_warming-20273476-438739b17b58,1,fixed,4.8835,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,fixed mode,99.92200000000007
2026-01-01T00:19:00+00:00,1140.0,gradual_warming-20273476-438739b17b58,1,fixed,4.9297,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,fixed mode,99.92000000000007
2026-01-01T00:20:00+00:00,1200.0,gradual_warming-20273476-438739b17b58,1,fixed,4.9653,True,STABLE,0.0,STABLE,60.0,300.0,True,interval due,0.0,fixed mode,99.90800000000007
