node_id,sequence_number,timestamp_seconds,delivery_time_seconds,packet_latency_seconds,predicted_state_code,risk_probability,sensor_valid,fault_flags,sequence_issues
2,0,0.0,1.01184954551917,1.01184954551917,4,0.0,True,0,
2,1,60.0,60.80614676388804,0.8061467638880373,4,0.0,True,0,
2,2,120.0,121.34514115117973,1.3451411511797318,4,0.0,True,0,
2,3,180.0,181.1024430841697,1.1024430841696926,4,0.0,True,0,
2,4,480.0,480.7476911633288,0.7476911633287955,0,0.0,True,0,
2,5,780.0,781.007194482797,1.00719448279699,0,0.0,True,0,
2,6,1140.0,1145.7635897181342,5.763589718134199,0,0.0,True,0,
2,7,1740.0,1740.9753626251688,0.9753626251688274,2,1.0,True,0,
2,8,1860.0,1861.0951336583475,1.0951336583475495,1,0.0,True,0,
2,9,2100.0,2100.5631752993477,0.5631752993476766,1,0.0,True,0,
2,10,2220.0,2221.085758362758,1.0857583627580425,1,0.0,True,0,
2,11,2340.0,2341.0875947416475,1.0875947416475356,1,0.0,True,0,
2,12,2520.0,2520.726213054606,0.726213054605978,1,0.0,True,0,
2,13,2640.0,2640.725874634867,0.7258746348670684,1,0.0,True,0,
2,14,3240.0,3241.193253142851,1.1932531428510629,2,1.0,True,0,
2,15,3360.0,3360.945972777233,0.9459727772327824,1,0.0,True,0,
2,16,3480.0,3480.750976591991,0.7509765919908205,1,0.0,True,0,
2,17,3780.0,3780.8887255244126,0.8887255244126209,1,0.0,True,0,
2,18,4020.0,4020.9641053822556,0.9641053822556387,1,0.0,True,0,
2,19,4140.0,4140.728736982052,0.7287369820523963,1,0.0,True,0,
2,20,4740.0,4740.925296937538,0.9252969375384055,2,1.0,True,0,
2,21,4860.0,4861.252062808124,1.25206280812381,1,0.0,True,0,
2,22,4980.0,4981.103060995558,1.1030609955578257,1,0.0,True,0,
2,23,5220.0,5220.531925778815,0.5319257788150935,1,0.0,True,0,
2,24,5340.0,5341.015056038138,1.0150560381380274,1,0.0,True,0,
2,25,5640.0,5641.3657571210115,1.3657571210114838,1,0.0,True,0,
2,26,6240.0,6240.860607810809,0.8606078108086876,2,1.0,True,0,
2,27,6420.0,6420.994321219365,0.9943212193647923,1,0.0,True,0,
2,28,6540.0,6541.292794646059,1.29279464605861,1,0.0,True,0,
2,29,6780.0,6781.066790838153,1.0667908381528832,1,0.0,True,0,
2,30,6900.0,6900.886590184333,0.8865901843328174,1,0.0,True,0,
2,31,7140.0,7141.379606142256,1.379606142256307,1,0.0,True,0,
