timestamp,timestamp_seconds,run_id,node_id,operating_mode,measured_temperature,sensor_valid,predicted_state,risk_probability,applied_state,sampling_interval,transmission_interval,transmission_requested,transmission_reason,model_latency,fallback_status,battery_estimate
2026-01-01T00:00:00+00:00,0.0,short_door_opening-20279008-952c58393bc3,2,rule_based,4.0634,True,MODEL_FAULT,0.0,MODEL_FAULT,30.0,60.0,True,interval due,0.0,invalid feature fallback,99.988
2026-01-01T00:01:00+00:00,60.0,short_door_opening-20279008-952c58393bc3,2,rule_based,3.8533,True,MODEL_FAULT,0.0,MODEL_FAULT,30.0,60.0,True,interval due,0.0,invalid feature fallback,99.976
2026-01-01T00:02:00+00:00,120.0,short_door_opening-20279008-952c58393bc3,2,rule_based,4.0602,True,MODEL_FAULT,0.0,MODEL_FAULT,30.0,60.0,True,interval due,0.0,invalid feature fallback,99.964
2026-01-01T00:03:00+00:00,180.0,short_door_opening-20279008-952c58393bc3,2,rule_based,3.9181,True,MODEL_FAULT,0.0,MODEL_FAULT,30.0,60.0,True,interval due,0.0,invalid feature fallback,99.952
2026-01-01T00:04:00+00:00,240.0,short_door_opening-20279008-952c58393bc3,2,rule_based,4.0671,True,EXCURSION_RISK,1.0,EXCURSION_RISK,10.0,600.0,False,not due,0.0,rule-based baseline,99.95
2026-01-01T00:05:00+00:00,300.0,short_door_opening-20279008-952c58393bc3,2,rule_based,3.9576,True,EXCURSION_RISK,1.0,EXCURSION_RISK,10.0,600.0,False,not due,0.0,rule-based baseline,99.94800000000001
2026-01-01T00:06:00+00:00,360.0,short_door_opening-20279008-952c58393bc3,2,rule_based,3.9062,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,rule-based baseline,99.94600000000001
2026-01-01T00:07:00+00:00,420.0,short_door_opening-20279008-952c58393bc3,2,rule_based,3.9197,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,rule-based baseline,99.94400000000002
2026-01-01T00:08:00+00:00,480.0,short_door_opening-20279008-952c58393bc3,2,rule_based,3.9874,True,STABLE,0.0,STABLE,60.0,300.0,True,interval due,0.0,rule-based baseline,99.93200000000002
2026-01-01T00:09:00+00:00,540.0,short_door_opening-20279008-952c58393bc3,2,rule_based,4.0621,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,rule-based baseline,99.93000000000002
2026-01-01T00:10:00+00:00,600.0,short_door_opening-20279008-952c58393bc3,2,rule_based,4.0104,True,STABLE,0.0,STABLE,60.0,300.0,False,not due,0.0,rule-based baseline,99.92800000000003
